object_id,mjd,passband,flux,flux_err,detected
745,60153.2905,1,33.86031,0.962349,1
745,60153.2981,3,118.889587,1.348767,1
745,60153.3092,4,104.95421599999999,1.8493680000000001,1
745,60153.3202,5,79.139381,4.10404,1
745,60164.1619,2,41.520496,1.438102,1
745,60164.1697,1,15.414701,1.2257930000000001,1
745,60164.1774,3,89.08564,2.061134,1
745,60164.1885,4,97.05896,3.3044870000000004,1
745,60164.1997,5,65.901924,7.887352000000001,1
745,60168.1735,2,33.819633,0.8324370000000001,1
745,60168.1813,1,11.52806,0.743267,1
745,60168.189,3,78.537849,1.37479,1
745,60168.2001,4,85.685013,1.908107,1
745,60168.2113,5,73.28070799999999,4.469358000000001,1
745,60176.1432,0,3.438072,1.910771,0
745,60177.1458,0,7.87062,2.7559150000000003,0
745,60181.3618,2,22.760642999999998,1.00634,1
745,60181.3694,1,7.112317999999999,0.958889,1
745,60181.377,3,45.369453,1.5437610000000002,1
745,60181.3879,4,46.970695,2.459679,1
745,60181.3989,5,28.627084999999997,5.954778,1
745,60184.3051,2,23.098656,2.0278099999999997,1
745,60184.3127,1,5.328088,3.0149779999999997,0
745,60184.3204,3,41.459171000000005,2.586703,1
745,60184.3313,4,43.365086,2.893122,1
745,60184.3423,5,29.410529999999998,6.284129,1
745,60194.1098,2,17.436370999999998,0.805362,1
745,60194.1175,1,6.266124,0.7139949999999999,1
745,60194.1253,3,35.637108000000005,1.397873,1
745,60194.1365,4,30.877678000000003,2.104504,1
745,60194.1476,5,38.603249,5.524339,0
745,60197.0703,2,14.559551,1.132198,1
745,60197.0781,1,5.338191999999999,1.03817,0
745,60197.0858,3,34.212734000000005,1.889493,1
745,60197.097,4,30.917796999999997,3.350657,1
745,60197.1082,5,24.239815,6.973038000000001,1
745,60198.1198,0,2.513468,1.9775490000000002,0
745,60199.0777,0,0.982922,3.093587,0
745,60200.0737,0,2.25493,2.053128,0
745,60201.0767,0,8.172092999999998,2.5204299999999997,0
745,60202.0715,0,1.696634,2.237271,0
745,60206.1208,0,3.9791199999999995,1.541964,0
745,60207.1199,0,4.6496319999999995,2.398699,0
745,60208.0724,2,14.300054999999999,1.376744,1
745,60208.0801,1,3.482585,1.427287,0
745,60208.0878,3,26.143524,1.640207,1
745,60208.099,4,20.694494,2.4621169999999997,1
745,60208.1101,5,20.780373,6.983486,0
745,60211.0601,2,12.062348,2.334581,1
745,60211.0678,1,10.670796000000001,3.585434,0
745,60211.0756,3,27.381981,2.871491,1
745,60211.0867,4,18.064159,3.328787,1
745,60211.0978,5,24.791746,7.592153,0
745,60221.0629,2,11.591461,0.8871049999999999,1
745,60221.0706,1,5.082174,0.851038,1
745,60221.0783,3,22.247963000000002,1.348968,1
745,60221.0895,4,18.4242,1.9431009999999997,1
745,60221.1006,5,10.627339,4.9709650000000005,0
745,60224.0614,2,11.060794,0.825046,1
745,60224.0691,1,5.23639,0.7312420000000001,0
745,60224.0768,3,16.981382,1.290812,1
745,60224.088,4,16.555891,2.156529,1
745,60224.0991,5,16.728775,5.61035,0
745,60227.0626,2,11.798717,0.8322620000000001,1
745,60227.0703,1,2.897544,0.91932,0
745,60227.078,3,15.804126,1.585012,1
745,60227.0891,4,13.113527,2.080181,1
745,60227.1003,5,17.529757,5.250279,0
745,60228.0295,0,-3.003068,2.436718,0
745,60229.0249,0,3.3646339999999997,2.786216,0
745,60233.2652,0,2.01932,1.750991,0
745,60234.076,0,2.668218,1.427233,0
745,60237.2675,2,8.645923,0.894452,1
745,60237.2751,1,3.8561099999999997,0.860576,0
745,60237.2827,3,14.269364999999999,1.74784,1
745,60237.2936,4,4.673564,3.3204830000000003,0
745,60237.3046,5,8.907629,8.982828,0
745,60240.0698,2,7.1539,1.308041,1
745,60240.0775,1,-1.178607,1.7741919999999998,0
745,60240.0853,3,12.163086,1.6971490000000002,1
745,60240.0964,4,13.720473000000002,2.388445,0
745,60240.1075,5,11.457428,5.322919000000001,0
745,60249.0813,2,8.373236,0.6569,1
745,60249.089,1,2.751395,0.6530859999999999,0
745,60249.0966,3,9.575409,1.137839,1
745,60249.1076,4,11.170662,1.918243,0
745,60249.1185,5,12.641861,4.627545,0
745,60260.0516,0,2.991639,2.21149,0
745,60261.0449,0,1.983359,1.498702,0
745,60262.0455,0,2.29407,1.485966,0
745,60263.046,0,0.876825,1.528091,0
745,60264.0378,0,0.43108,1.561684,0
745,60265.0387,0,1.036921,1.635155,0
745,60491.3446,2,-0.080073,1.4153280000000001,0
745,60491.3523,1,1.443816,1.536624,0
745,60491.36,3,-1.3507209999999998,2.087252,0
745,60491.3711,4,1.8336860000000001,3.047718,0
745,60491.3822,5,-5.951064,7.353292,0
745,60499.2579,0,-2.727878,2.434894,0
745,60500.2524,0,1.035895,1.9819240000000002,0
745,60501.2549,0,3.8914,2.137379,0
745,60502.2441,0,3.144261,2.527925,0
745,60508.3126,2,0.340283,1.54259,0
745,60508.3203,1,-1.5192430000000001,1.762216,0
745,60508.328,3,-0.22536599999999998,1.936753,0
745,60508.3391,4,-0.9697100000000001,2.4832229999999997,0
745,60508.3502,5,-0.6907439999999999,5.950683000000001,0
745,60520.4204,2,1.262022,1.091092,0
745,60520.4281,1,0.877495,1.275603,0
745,60520.4357,3,5.567273999999999,2.248725,0
745,60520.4414,4,-15.494463,24.753073,0
745,60524.2184,0,2.010897,2.002185,0
745,60525.1824,0,-1.481831,2.8032630000000003,0
745,60532.2542,2,1.5708229999999999,0.741916,0
745,60532.2619,1,-1.668086,0.70333,0
745,60532.2696,3,0.52712,1.194459,0
745,60532.2808,4,3.4664129999999997,1.835984,0
745,60532.2919,5,0.81876,4.476665000000001,0
745,60535.1729,2,-2.060537,1.569328,0
745,60535.1806,1,-0.886033,1.952035,0
745,60535.1883,3,1.161469,2.0090529999999998,0
745,60535.1995,4,4.222486,2.761269,0
745,60535.2105,5,2.749555,6.460676,0
745,60538.165,2,-0.704616,1.819875,0
745,60538.1727,1,0.8987350000000001,2.583859,0
745,60538.1804,3,1.045497,1.8953799999999998,0
745,60538.1915,4,2.790432,2.238828,0
745,60538.2026,5,7.987099000000001,4.805237,0
745,60546.1186,2,-1.392896,1.140583,0
745,60546.1263,1,-0.201576,1.3214219999999999,0
745,60546.1341,3,3.7082889999999997,2.103065,0
745,60546.1452,4,0.720514,2.8309349999999998,0
745,60546.1563,5,-1.759539,6.414546,0
745,60549.1355,2,1.529074,0.967548,0
745,60549.1432,1,-0.171176,0.902123,0
745,60549.1509,3,-1.1052799999999998,1.4915610000000001,0
745,60549.162,4,0.07839700000000001,2.244191,0
745,60549.1731,5,3.382332,5.399205,0
745,60554.1081,0,2.430883,2.332863,0
745,60555.1038,0,-1.4252559999999999,1.9252919999999998,0
745,60556.0965,0,-2.227455,2.400602,0
745,60557.0962,0,-0.890007,1.7200529999999998,0
745,60558.1179,0,1.848727,2.113391,0
745,60559.1183,0,-1.626344,1.785855,0
745,60560.1152,0,-0.546984,2.542452,0
745,60567.3762,2,-1.386675,0.7955260000000001,0
745,60567.3838,1,1.2787959999999998,0.776219,0
745,60567.3914,3,1.36661,1.476953,0
745,60567.4024,4,-2.904527,3.002535,0
745,60567.4094,5,10.068493,55.892745999999995,0
745,60574.176,2,-1.8698830000000002,1.613859,0
745,60574.1837,1,0.099717,2.342319,0
745,60574.1915,3,-0.576725,1.803925,0
745,60574.2025,4,-4.931579,2.207664,0
745,60574.2134,5,-2.042591,4.882514,0
745,60577.0661,2,0.42328999999999994,1.277017,0
745,60577.0738,1,0.401185,1.2059440000000001,0
745,60577.0815,3,-2.869784,1.982214,0
745,60577.0925,4,3.433904,2.962857,0
745,60577.1025,5,0.936112,8.223761,0
745,60580.057,2,0.149172,1.260868,0
745,60580.0647,1,-0.47712299999999996,1.190639,0
745,60580.0724,3,-2.090995,1.9590889999999999,0
745,60580.0835,4,1.832027,2.938908,0
745,60580.0946,5,-4.9788559999999995,7.041653999999999,0
745,60582.0718,0,-0.12753299999999998,1.908607,0
745,60583.0256,0,-3.8169739999999996,2.8206830000000003,0
745,60584.0252,0,-2.989666,2.162873,0
745,60585.0205,0,1.162668,1.7809709999999999,0
745,60586.021,0,-0.223464,1.684332,0
745,60587.0215,0,-1.253685,1.924248,0
745,60588.0219,0,-1.430455,1.529368,0
745,60593.0158,2,-1.345316,0.9699270000000001,0
745,60593.0236,1,0.9913420000000001,1.112474,0
745,60593.0313,3,0.522282,1.326223,0
745,60593.0425,4,-0.014208000000000002,1.9087740000000002,0
745,60593.0537,5,6.412756,4.572712,0
745,60596.0872,2,5.859457,2.3320939999999997,0
745,60596.095,1,2.305524,3.249966,0
745,60596.1027,3,2.1015099999999998,2.520179,0
745,60596.1138,4,-1.090116,2.939652,0
745,60596.125,5,-6.592421000000001,6.297403,0
745,60603.0685,2,0.900913,0.60443,0
745,60603.0762,1,0.7012109999999999,0.56717,0
745,60603.0839,3,1.416298,1.23811,0
745,60603.0951,4,2.06339,1.697827,0
745,60603.1062,5,-2.264167,3.9058410000000006,0
745,60606.0701,2,1.3053,0.8765120000000001,0
745,60606.0779,1,-0.627972,0.816242,0
745,60606.0856,3,2.130087,1.396617,0
745,60606.0967,4,0.887228,2.143338,0
745,60606.1078,5,9.727159,5.315616,0
745,60609.0721,2,-0.380975,0.624047,0
745,60609.0799,1,-0.21201199999999998,0.586246,0
745,60609.0876,3,-0.12467,1.028383,0
745,60609.0987,4,0.261278,1.597581,0
745,60609.1096,5,-7.531292999999999,3.9942269999999995,0
745,60612.0529,0,-0.469475,0.957792,0
745,60613.0359,0,0.065611,1.053301,0
745,60614.0366,0,0.811312,1.197948,0
745,60615.0285,0,-1.683814,1.378633,0
745,60616.0379,0,-1.74168,1.407173,0
745,60617.0384,0,-0.876484,1.092364,0
745,60620.1257,0,-0.5129239999999999,1.546532,0
745,60621.2202,2,-0.910216,0.8951479999999999,0
745,60621.2278,1,0.674231,0.886172,0
745,60621.2355,3,3.099374,1.625964,0
745,60621.2464,4,-1.9340169999999999,2.710157,0
745,60621.2573,5,-7.524217,7.3917470000000005,0
745,60624.0348,2,-1.10121,1.238075,0
745,60624.0425,1,1.185406,1.604324,0
745,60624.0502,3,-0.816001,1.4900719999999998,0
745,60624.0612,4,-1.97039,1.9297369999999998,0
745,60624.0722,5,2.976642,4.417903,0
1124,59750.4229,2,1.929243,1.531847,0
1124,59750.4306,1,0.01647,2.157105,0
1124,59750.4383,3,0.415283,2.331983,0
1124,59750.445,4,-16.543753,10.423373,0
1124,59752.407,2,0.646145,1.083173,0
1124,59752.4147,1,-0.183834,1.134061,0
1124,59752.4224,3,-2.154332,1.479982,0
1124,59752.4334,4,-0.003135,2.371642,0
1124,59752.4435,5,-4.988304,9.556839,0
1124,59767.2968,2,-0.605749,0.896293,0
1124,59767.3045,1,1.1657879999999998,0.78079,0
1124,59767.3122,3,4.11005,1.3569200000000001,0
1124,59767.3233,4,-0.012235,2.161318,0
1124,59767.3343,5,1.264989,5.028581,0
1124,59770.2179,2,-0.384483,2.069243,0
1124,59770.2256,1,5.0267610000000005,2.829252,0
1124,59770.2334,3,-1.41784,2.169119,0
1124,59770.2445,4,0.706615,2.694045,0
1124,59770.2557,5,3.5211580000000002,6.333658,0
1124,59779.3188,2,0.583962,2.358705,0
1124,59779.3265,1,1.121045,2.877239,0
1124,59779.3342,3,0.625188,2.278082,0
1124,59779.3452,4,-2.019918,2.9991779999999997,0
1124,59779.3562,5,0.703816,7.1397639999999996,0
1124,59782.1897,2,0.248759,1.469139,0
1124,59782.1974,1,2.068685,1.418539,0
1124,59782.2051,3,1.443875,2.370803,0
1124,59782.2162,4,1.821738,3.123878,0
1124,59782.2274,5,7.884873,7.624789999999999,0
1124,59797.2861,2,0.4249,1.079209,0
1124,59797.2938,1,0.40693,1.126406,0
1124,59797.3015,3,0.735394,1.9445299999999999,0
1124,59797.3126,4,5.408443,2.819125,0
1124,59797.3237,5,11.112542,7.0321940000000005,0
1124,59800.3168,2,0.9546379999999999,2.3206990000000003,0
1124,59800.3244,1,-0.5232640000000001,3.3997660000000005,0
1124,59800.332,3,-0.538771,2.674036,0
1124,59800.3429,4,-0.141583,3.078732,0
1124,59800.3539,5,4.016471,6.587182,0
1124,59807.1738,2,1.528038,1.631594,0
1124,59807.1815,1,1.481942,2.117917,0
1124,59807.1892,3,-0.020419999999999997,1.7464380000000002,0
1124,59807.2003,4,-0.013201,2.211664,0
1124,59807.2114,5,0.742005,5.1207709999999995,0
1124,59810.1045,2,1.246826,1.044778,0
1124,59810.1122,1,0.702389,1.013331,0
1124,59810.12,3,2.776916,1.7916740000000002,0
1124,59810.1311,4,2.300626,2.752464,0
1124,59810.1422,5,3.238307,6.602736,0
1124,59813.1044,2,-0.412839,0.9981969999999999,0
1124,59813.1122,1,-1.537418,0.973825,0
1124,59813.1199,3,1.012905,1.585805,0
1124,59813.131,4,1.6682860000000002,2.6073880000000003,0
1124,59813.1422,5,-7.191369,5.945685,0
1124,59819.1532,0,-0.358299,1.9680950000000001,0
1124,59820.1047,0,3.084146,1.927804,0
1124,59821.1026,0,-3.7766839999999995,2.747573,0
1124,59822.1105,0,0.467735,3.248183,0
1124,59823.1505,0,-6.804703,3.02914,0
1124,59835.06,2,1.761204,1.683976,0
1124,59835.0678,1,-2.622109,2.528914,0
1124,59835.0755,3,1.358781,2.281323,0
1124,59835.0866,4,-4.854721,2.799223,0
1124,59835.0978,5,3.1784369999999997,5.887685,0
1124,59839.0306,2,-2.084535,1.200008,0
1124,59839.0384,1,-1.57397,1.167776,0
1124,59839.0461,3,-0.782101,1.610307,0
1124,59839.0573,4,0.9620219999999999,2.158458,0
1124,59839.0684,5,-10.86054,5.269359,0
1124,59842.0207,2,0.528071,1.052482,0
1124,59842.0285,1,2.187696,1.069408,0
1124,59842.0362,3,-0.762731,1.621232,0
1124,59842.0473,4,-1.150511,2.339594,0
1124,59842.0585,5,4.4761370000000005,5.303782,0
1124,59851.1114,0,-0.726163,1.896094,0
1124,59854.0796,2,0.546826,1.127801,0
1124,59854.0873,1,0.186047,1.2194690000000001,0
1124,59854.095,3,-1.829118,1.496464,0
1124,59854.1061,4,-4.7186010000000005,2.213591,0
1124,59854.1172,5,-2.6423330000000003,5.271391,0
1124,59857.0453,2,-0.34565,1.804134,0
1124,59857.0531,1,1.540737,2.5088529999999998,0
1124,59857.0608,3,1.015306,1.9123580000000002,0
1124,59857.0719,4,1.17603,2.4666810000000003,0
1124,59857.083,5,-5.490647,5.488206,0
1124,59864.0162,2,0.8236450000000001,0.8665290000000001,0
1124,59864.0239,1,0.17158800000000002,0.9032020000000001,0
1124,59864.0316,3,-0.809405,1.423214,0
1124,59864.0428,4,1.959829,2.359384,0
1124,59864.0539,5,1.4220899999999999,5.970035,0
1124,59867.0178,2,0.988187,1.334224,0
1124,59867.0255,1,2.872337,1.341817,0
1124,59867.0332,3,2.253889,2.216116,0
1124,59867.0443,4,-1.780093,3.262563,0
1124,59867.0554,5,-6.458337,9.544779,0
1124,59870.0194,2,0.394638,0.9448340000000001,0
1124,59870.0272,1,-0.659755,0.945939,0
1124,59870.0349,3,0.11633900000000001,1.52169,0
1124,59870.0459,4,-0.316133,2.5557540000000003,0
1124,59870.0571,5,5.281807,5.967761,0
1124,59873.0212,2,0.054185000000000004,0.7526579999999999,0
1124,59873.0289,1,1.06829,0.778062,0
1124,59873.0366,3,1.6332149999999999,1.2509780000000001,0
1124,59873.0477,4,0.65027,1.907741,0
1124,59873.0588,5,-7.594977,4.84641,0
1124,59874.0599,0,1.946393,1.651823,0
1124,59875.0311,0,0.541438,1.365707,0
1124,59876.0231,0,0.675689,2.1973700000000003,0
1124,59877.0238,0,2.776353,1.664411,0
1124,59878.0246,0,-2.089022,1.6821869999999999,0
1124,59879.0248,0,-0.739509,1.7253759999999998,0
1124,59880.0258,0,-1.8842150000000002,1.3951639999999998,0
1124,59884.0823,2,0.541592,1.111743,0
1124,59884.09,1,-0.5554560000000001,1.534937,0
1124,59884.0976,3,-1.197826,1.543856,0
1124,59884.1085,4,-1.312853,2.0298529999999997,0
1124,59884.1195,5,1.9732720000000001,4.929869,0
1124,59887.0298,2,0.056974000000000004,1.908159,0
1124,59887.0375,1,-1.522329,3.028581,0
1124,59887.0451,3,1.231857,2.310366,0
1124,59887.0562,4,1.1402860000000001,2.281948,0
1124,59887.0673,5,-4.438347,5.401866,0
1124,60118.4163,0,1.549834,1.617817,0
1124,60124.2541,2,1.7406139999999999,2.32367,0
1124,60124.2618,1,3.511575,3.014585,0
1124,60124.2695,3,-0.947084,2.5372060000000003,0
1124,60124.2807,4,-1.351666,3.0093959999999997,0
1124,60124.2918,5,2.588141,6.7495330000000004,0
1124,60140.229,0,0.877761,1.94051,0
1124,60141.2225,0,-0.088264,3.6583129999999997,0
1124,60142.2202,0,0.422752,3.189936,0
1124,60143.2212,0,-0.021911,2.507647,0
1124,60144.2186,0,2.230999,2.003988,0
1124,60145.2123,0,0.213263,2.503366,0
1124,60153.2274,2,-0.5987939999999999,1.407369,0
1124,60153.2351,1,1.504902,1.936659,0
1124,60153.2428,3,4.202011,1.671978,0
1124,60153.2539,4,-0.372343,2.092232,0
1124,60153.265,5,-3.4164120000000002,5.3183169999999995,0
1124,60162.1477,2,-0.658293,1.9193959999999999,0
1124,60162.1554,1,-0.035206,2.662992,0
1124,60162.1631,3,-2.199065,2.805564,0
1124,60162.1742,4,0.647234,3.1757720000000003,0
1124,60162.1853,5,6.814576,8.05885,0
1124,60165.1369,2,1.0420639999999999,0.863866,0
1124,60165.1446,1,0.150367,0.7279909999999999,0
1124,60165.1524,3,-0.6495569999999999,1.384516,0
1124,60165.1635,4,2.389567,2.205622,0
1124,60165.1746,5,1.380099,5.685904,0
1124,60168.126,2,-0.25359699999999996,0.896674,0
1124,60168.1337,1,0.688617,0.878976,0
1124,60168.1414,3,-0.605221,1.6831740000000002,0
1124,60168.1525,4,2.050329,2.404281,0
1124,60168.1637,5,-6.0828489999999995,5.458641,0
1124,60176.1332,0,-0.759724,2.4493099999999997,0
1124,60177.137,0,-0.747269,2.8899779999999997,0
1124,60181.3147,2,-0.837931,1.282877,0
1124,60181.3223,1,0.47396099999999997,1.27016,0
1124,60181.3299,3,0.41852799999999996,2.243737,0
1124,60181.3409,4,3.453404,4.061234,0
1124,60181.3518,5,-7.164863,8.833894,0
1124,60184.3625,2,2.502391,2.176519,0
1124,60184.3701,1,0.349423,2.6314029999999997,0
1124,60184.3777,3,-0.26050500000000004,2.522377,0
1124,60184.3887,4,4.016181,2.9241919999999997,0
1124,60184.3996,5,-7.261653,6.9590179999999995,0
1124,60194.1575,2,-1.733422,1.086686,0
1124,60194.1652,1,-0.348004,1.082598,0
1124,60194.1729,3,-0.07793,1.812065,0
1124,60194.1839,4,-1.302946,3.173462,0
1124,60194.1926,5,6.817164999999999,11.38369,0
1124,60197.1181,2,0.249013,1.1184100000000001,0
1124,60197.1258,1,-1.9908990000000002,0.933575,0
1124,60197.1335,3,0.325339,1.355884,0
1124,60197.1446,4,-1.890434,2.060134,0
1124,60197.1557,5,0.520892,5.031435,0
1124,60198.1077,0,0.154299,2.530836,0
1124,60199.0914,0,-3.068189,3.2371369999999997,0
1124,60200.065,0,-1.6273440000000001,2.609286,0
1124,60201.068,0,2.067143,2.984731,0
1124,60202.0552,0,-2.315159,2.149111,0
1124,60206.1107,0,1.172951,1.609996,0
1124,60207.1469,0,-1.8089080000000002,2.9156009999999997,0
1124,60208.0229,2,1.7185810000000001,1.4508299999999998,0
1124,60208.0307,1,0.240711,1.3808559999999999,0
1124,60208.0384,3,0.482583,1.857716,0
1124,60208.0495,4,3.6004949999999996,2.755982,0
1124,60208.0606,5,-4.090567,7.479742999999999,0
1124,60211.0124,2,-0.48445900000000003,2.2926580000000003,0
1124,60211.0202,1,-0.420471,3.118594,0
1124,60211.0279,3,-1.829339,2.6370150000000003,0
1124,60211.039,4,-6.363183,3.506217,0
1124,60211.0502,5,10.835242,9.254787,0
1124,60221.0153,2,0.149375,1.016025,0
1124,60221.023,1,1.143404,0.9091889999999999,0
1124,60221.0308,3,0.01057,1.384343,0
1124,60221.0419,4,0.391021,2.19576,0
1124,60221.053,5,-9.061588,5.709238,0
1124,60224.014,2,0.696959,1.168345,0
1124,60224.0217,1,-0.174001,1.073407,0
1124,60224.0294,3,-2.8002700000000003,1.923729,0
1124,60224.0405,4,-0.003426,2.591618,0
1124,60224.0516,5,-3.085172,5.910725,0
1124,60227.0151,2,-0.725938,1.074131,0
1124,60227.0228,1,1.5345739999999999,1.027181,0
1124,60227.0305,3,4.9191720000000005,1.623631,0
1124,60227.0416,4,-0.012738,2.250293,0
1124,60227.0527,5,1.418504,5.638758,0
1124,60228.0187,0,-0.52152,2.806762,0
1124,60229.0162,0,5.016961,2.8401970000000003,0
1124,60234.0265,0,-1.526071,2.334709,0
1124,60237.2206,2,0.246025,0.9380950000000001,0
1124,60237.2283,1,0.496276,0.893273,0
1124,60237.2359,3,0.380627,1.537509,0
1124,60237.2468,4,0.987513,2.534449,0
1124,60237.2578,5,1.950677,7.108011,0
1124,60240.0223,2,-1.370992,2.035654,0
1124,60240.03,1,0.268135,2.7200729999999997,0
1124,60240.0377,3,0.45441899999999996,2.683664,0
1124,60240.0488,4,4.4470339999999995,3.04602,0
1124,60240.0598,5,3.570531,5.863008,0
1124,60249.0338,2,0.5148149999999999,0.883028,0
1124,60249.0415,1,0.820722,0.794767,0
1124,60249.0492,3,0.513796,1.305001,0
1124,60249.0602,4,0.773026,2.1391430000000002,0
1124,60249.0712,5,1.9763509999999997,5.2260089999999995,0
1124,60260.0423,0,5.2557160000000005,2.756909,0
1124,60261.0361,0,3.1273020000000002,1.99259,0
1124,60262.0367,0,0.779787,1.899229,0
1124,60263.0373,0,-0.349597,2.271414,0
1124,60264.0465,0,-0.399918,1.9848810000000001,0
1124,60490.2647,2,106.671692,1.6558669999999998,1
1124,60490.2725,1,37.170177,1.883345,1
1124,60490.2802,3,139.818405,2.2657119999999997,1
1124,60490.2913,4,143.600189,3.106449,1
1124,60490.3024,5,109.15758500000001,7.225436,1
1124,60493.2372,2,92.858276,1.235649,1
1124,60493.245,1,32.840427000000005,1.072143,1
1124,60493.2527,3,118.34681699999999,1.8463939999999999,1
1124,60493.2639,4,127.55943300000001,2.6871400000000003,1
1124,60493.275,5,97.925781,6.287033999999999,1
1124,60499.2467,0,5.330927,2.713767,0
1124,60500.2437,0,1.053919,2.1538049999999997,0
1124,60501.2385,0,-0.9848110000000001,2.381166,0
1124,60502.2355,0,-4.291868,2.718572,0
1124,60508.2638,2,63.613319,2.520652,1
1124,60508.2715,1,26.08005,3.596629,1
1124,60508.2792,3,70.33959200000001,2.757922,1
1124,60508.2903,4,65.409424,3.3467800000000003,1
1124,60508.3014,5,60.447289000000005,7.515922,0
1124,60524.239,0,1.2967229999999998,2.159719,0
1124,60525.1736,0,4.662858,3.053084,0
1124,60532.3489,2,36.803402,0.927557,1
1124,60532.3565,1,17.534916,0.90265,1
1124,60532.3641,3,39.096992,1.517126,1
1124,60532.3751,4,35.381569,2.3666400000000003,1
1124,60532.386,5,11.880235,6.032955,1
1124,60535.1253,2,38.327606,1.953312,1
1124,60535.133,1,11.626560000000001,2.5210150000000002,1
1124,60535.1408,3,34.924004,2.4455869999999997,1
1124,60535.1519,4,29.641951000000002,3.344117,1
1124,60535.163,5,23.827513,7.8495479999999995,0
1124,60538.2351,2,30.975649,1.8516169999999998,1
1124,60538.2428,1,16.578369,2.680086,0
1124,60538.2505,3,39.888023,2.024229,1
1124,60538.2615,4,28.031893,2.3552020000000002,1
1124,60538.2725,5,16.167408,5.168812,1
1124,60546.3406,2,31.728338,1.952071,1
1124,60546.3482,1,12.355439,2.915868,0
1124,60546.3558,3,30.723368,2.352386,1
1124,60546.3668,4,24.198256,3.166238,1
1124,60546.3777,5,5.449872,7.718103,0
1124,60549.0879,2,26.245625,1.153456,1
1124,60549.0956,1,12.432466999999999,1.0801049999999999,1
1124,60549.1034,3,27.458126,1.785336,1
1124,60549.1145,4,23.608156,2.68595,1
1124,60549.1256,5,17.395706,6.51008,0
1124,60554.0964,0,3.685537,2.581629,0
1124,60555.0951,0,0.305707,2.081232,0
1124,60556.0879,0,4.833857,2.590487,0
1124,60557.0831,0,2.674987,1.8824919999999998,0
1124,60558.1093,0,0.9322090000000001,2.375581,0
1124,60559.1097,0,3.9618309999999997,2.064837,0
1124,60560.1065,0,2.888436,2.925214,0
1124,60567.2821,2,22.071766,1.740101,1
1124,60567.2897,1,15.093276999999999,2.387304,0
1124,60567.2973,3,20.59882,1.9705099999999998,1
1124,60567.3083,4,13.16231,2.41092,1
1124,60567.3192,5,5.286529,5.49032,0
1124,60574.1118,2,19.103384,1.588555,1
1124,60574.1195,1,7.453941,2.2595330000000002,0
1124,60574.1272,3,16.071360000000002,2.021785,1
1124,60574.1383,4,12.228846,2.5568419999999996,0
1124,60574.1493,5,12.980383,5.798381,0
1124,60577.0186,2,17.692460999999998,1.506998,1
1124,60577.0263,1,10.631067999999999,1.4494850000000001,1
1124,60577.034,3,18.106054,2.373168,1
1124,60577.0451,4,12.969467999999999,3.561043,0
1124,60577.0563,5,-6.046952,8.606084,0
1124,60580.0095,2,18.459587,1.488467,1
1124,60580.0173,1,8.854025,1.435067,1
1124,60580.025,3,14.786705,2.3481799999999997,1
1124,60580.0361,4,16.871945999999998,3.523424,0
1124,60580.0472,5,-3.621968,8.510231,0
1124,60582.084,0,0.5810270000000001,2.123618,0
1124,60583.0169,0,-2.6494459999999997,3.040457,0
1124,60584.0117,0,2.5913310000000003,2.364688,0
1124,60585.0117,0,0.7328979999999999,1.913362,0
1124,60586.0123,0,-0.042117,1.840329,0
1124,60587.0127,0,-0.00446,2.150663,0
1124,60588.0131,0,2.032534,1.7177950000000002,0
1124,60593.0636,2,13.440620000000001,0.9796799999999999,1
1124,60593.0713,1,6.320888,1.163512,1
1124,60593.079,3,11.404663000000001,1.375687,1
1124,60593.0901,4,9.360534,2.003517,1
1124,60593.1012,5,1.542489,4.8638069999999995,0
1124,60596.0304,2,15.285591,2.6316650000000004,0
1124,60596.0381,1,9.420313,3.731154,0
1124,60596.0458,3,13.419307,2.857271,0
1124,60596.0569,4,6.767196,3.4354449999999996,0
1124,60596.068,5,1.941501,7.514827,0
1124,60603.0208,2,11.660614,0.737356,1
1124,60603.0286,1,6.302905,0.695277,1
1124,60603.0363,3,8.794269,1.192792,1
1124,60603.0473,4,7.32339,1.847936,0
1124,60603.0584,5,4.706118,4.590859,0
1124,60606.0225,2,12.010501,1.0532979999999998,1
1124,60606.0303,1,5.811497,1.0203309999999999,1
1124,60606.0379,3,7.578361999999999,1.6839330000000001,1
1124,60606.049,4,8.663895,2.5824830000000003,0
1124,60606.0601,5,20.640224,6.402451999999999,0
1124,60609.0247,2,10.296103,0.768837,1
1124,60609.0323,1,5.085334,0.7292350000000001,1
1124,60609.04,3,7.383382000000001,1.240882,1
1124,60609.051,4,6.294532,1.9276520000000001,0
1124,60609.0621,5,0.597342,4.8006400000000005,0
1124,60612.0266,0,1.14229,1.208098,0
1124,60613.0269,0,1.979066,1.310821,0
1124,60614.0276,0,2.658272,1.495527,0
1124,60615.0375,0,1.1987379999999999,1.666959,0
1124,60616.029,0,0.011457,1.7494040000000002,0
1124,60617.0295,0,2.3097659999999998,1.375289,0
1124,60621.1734,2,8.912891,0.9469690000000001,1
1124,60621.181,1,4.414091,0.9172620000000001,1
1124,60621.1886,3,7.468694,1.620024,0
1124,60621.1996,4,4.174766,2.610421,0
1124,60621.2105,5,9.645403,6.940913,0
1124,60624.176,2,6.37174,1.7040080000000002,1
1124,60624.1836,1,3.7505290000000002,2.342939,0
1124,60624.1913,3,5.258712,2.218106,0
1124,60624.2022,4,2.919677,3.050611,0
